# The list of all links between articles.
# Article names are URL-encoded; e.g., in Java they can be decoded using java.net.URLDecoder.decode(articleName, "UTF-8").
# FORMAT:   linkSource   linkTarget
#
# When publishing on this data set, please cite:
# (1) Robert West and Jure Leskovec:
#     Human Wayfinding in Information Networks.
#     21st International World Wide Web Conference (WWW), 2012.
# (2) Robert West, Joelle Pineau, and Doina Precup:
#     Wikispeedia: An Online Game for Inferring Semantic Distances between Concepts.
#     21st International Joint Conference on Artificial Intelligence (IJCAI), 2009.

%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Bede
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Columba
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	D%C3%A1l_Riata
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Great_Britain
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Ireland
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Isle_of_Man
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Monarchy
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Orkney
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Picts
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Scotland
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Wales
%C3%85land	20th_century
%C3%85land	Baltic_Sea
%C3%85land	Crimean_War
%C3%85land	Currency
%C3%85land	Euro
%C3%85land	European_Union
%C3%85land	Finland
%C3%85land	League_of_Nations
%C3%85land	List_of_countries_by_system_of_government
%C3%85land	Nationality
%C3%85land	Parliamentary_system
%C3%85land	Police
%C3%85land	Russia
%C3%85land	Stockholm
%C3%85land	Sweden
%C3%85land	Time_zone
%C3%85land	Tourism
%C3%85land	United_Kingdom
%C3%85land	World_War_II
%C3%89douard_Manet	Absinthe
%C3%89douard_Manet	Beer
%C3%89douard_Manet	Claude_Monet
%C3%89douard_Manet	Diego_Vel%C3%A1zquez
%C3%89douard_Manet	Edgar_Allan_Poe
%C3%89douard_Manet	France
%C3%89douard_Manet	Francisco_Goya
%C3%89douard_Manet	Germany
%C3%89douard_Manet	Impressionism
%C3%89douard_Manet	Italy
%C3%89douard_Manet	Landscape
%C3%89douard_Manet	Netherlands
%C3%89douard_Manet	Painting
%C3%89douard_Manet	Paris
%C3%89douard_Manet	Photography
%C3%89douard_Manet	Raphael
%C3%89douard_Manet	Renaissance
%C3%89douard_Manet	Sweden
%C3%89douard_Manet	United_States_dollar
%C3%89douard_Manet	Washington%2C_D.C.
%C3%89ire	Canada
%C3%89ire	English_language
%C3%89ire	George_VI_of_the_United_Kingdom
%C3%89ire	Ireland
%C3%89ire	Northern_Ireland
%C3%89ire	Ottawa
%C3%89ire	Republic_of_Ireland
%C3%89ire	United_Kingdom
%C3%93engus_I_of_the_Picts	D%C3%A1l_Riata
%C3%93engus_I_of_the_Picts	Durham
%C3%93engus_I_of_the_Picts	England
%C3%93engus_I_of_the_Picts	Great_Britain
%C3%93engus_I_of_the_Picts	Ireland
%C3%93engus_I_of_the_Picts	Lion
%C3%93engus_I_of_the_Picts	Mercia
%C3%93engus_I_of_the_Picts	Scotland
%C3%93engus_I_of_the_Picts	Viking
%C3%93engus_I_of_the_Picts	York
%E2%82%AC2_commemorative_coins	Athens
%E2%82%AC2_commemorative_coins	Atlantic_Ocean
%E2%82%AC2_commemorative_coins	Austria
%E2%82%AC2_commemorative_coins	Belgium
%E2%82%AC2_commemorative_coins	Berlin
%E2%82%AC2_commemorative_coins	Brussels
%E2%82%AC2_commemorative_coins	Cathedral_of_Magdeburg
%E2%82%AC2_commemorative_coins	Cereal
%E2%82%AC2_commemorative_coins	Christopher_Columbus
%E2%82%AC2_commemorative_coins	Cologne
%E2%82%AC2_commemorative_coins	Comet
%E2%82%AC2_commemorative_coins	Dresden
%E2%82%AC2_commemorative_coins	European_Union
%E2%82%AC2_commemorative_coins	Finland
%E2%82%AC2_commemorative_coins	France
%E2%82%AC2_commemorative_coins	Galileo_Galilei
%E2%82%AC2_commemorative_coins	Germany
%E2%82%AC2_commemorative_coins	Greece
%E2%82%AC2_commemorative_coins	Hamburg
%E2%82%AC2_commemorative_coins	Harold_Macmillan
%E2%82%AC2_commemorative_coins	Heraldry
%E2%82%AC2_commemorative_coins	History
%E2%82%AC2_commemorative_coins	Ireland
%E2%82%AC2_commemorative_coins	Italy
%E2%82%AC2_commemorative_coins	Luxembourg
%E2%82%AC2_commemorative_coins	Maize
%E2%82%AC2_commemorative_coins	Miguel_de_Cervantes
%E2%82%AC2_commemorative_coins	Monaco
%E2%82%AC2_commemorative_coins	Munich
%E2%82%AC2_commemorative_coins	Netherlands
%E2%82%AC2_commemorative_coins	Numismatics
%E2%82%AC2_commemorative_coins	Nutrition
%E2%82%AC2_commemorative_coins	Pope_John_Paul_II
%E2%82%AC2_commemorative_coins	Portugal
%E2%82%AC2_commemorative_coins	Rice
%E2%82%AC2_commemorative_coins	San_Marino
%E2%82%AC2_commemorative_coins	Sanssouci
%E2%82%AC2_commemorative_coins	Soviet_Union
%E2%82%AC2_commemorative_coins	Spain
%E2%82%AC2_commemorative_coins	Suffrage
%E2%82%AC2_commemorative_coins	Turin
%E2%82%AC2_commemorative_coins	United_Kingdom
%E2%82%AC2_commemorative_coins	United_Nations
%E2%82%AC2_commemorative_coins	United_States
%E2%82%AC2_commemorative_coins	Vatican_City
%E2%82%AC2_commemorative_coins	Wheat
%E2%82%AC2_commemorative_coins	Zeus
Ununpentium	Periodic_table
Ununpentium	Phase_%28matter%29
Ununpentium	Radon
Ununpentium	Russia
Ununpentium	Special_relativity
Ununpentium	Thallium
Ununpentium	United_States
Ununpentium	Ununhexium
Ununpentium	Ununquadium
Ununpentium	Ununtrium
Ununquadium	Chemical_element
Ununquadium	Color
Ununquadium	Electron
Ununquadium	Lead
Ununquadium	List_of_elements_by_name
Ununquadium	Periodic_table
Ununquadium	Phase_%28matter%29
Ununquadium	Plutonium
Ununquadium	Radon
Ununquadium	Russia
Ununquadium	Ununpentium
Ununquadium	Ununtrium
Ununtrium	Color
Ununtrium	Electron
Ununtrium	Helium
Ununtrium	Japan
Ununtrium	List_of_elements_by_name
Ununtrium	Periodic_table
Ununtrium	Phase_%28matter%29
Ununtrium	Radon
Ununtrium	Russia
Ununtrium	Thallium
Ununtrium	United_States
Ununtrium	Ununbium
Ununtrium	Ununpentium
Ununtrium	Ununquadium
Upsilon_Andromedae	55_Cancri
Upsilon_Andromedae	Andromeda_Galaxy
Upsilon_Andromedae	Binary_star
Upsilon_Andromedae	Day
Upsilon_Andromedae	Earth
Upsilon_Andromedae	Gravitation
Upsilon_Andromedae	Hydrogen
Upsilon_Andromedae	Iron
Upsilon_Andromedae	Jupiter
Upsilon_Andromedae	Kuiper_belt
Upsilon_Andromedae	Pluto
Upsilon_Andromedae	Red_dwarf
Upsilon_Andromedae	Solar_System
Upsilon_Andromedae	Star
Upsilon_Andromedae	Sun
Upsilon_Andromedae	Telescope
Upsilon_Andromedae	Ultraviolet
Upsilon_Andromedae	Upsilon_Andromedae_b
Upsilon_Andromedae	Upsilon_Andromedae_c
Upsilon_Andromedae	Upsilon_Andromedae_d
Upsilon_Andromedae_b	55_Cancri_b
Upsilon_Andromedae_b	Cloud
Upsilon_Andromedae_b	Day
Upsilon_Andromedae_b	Extrasolar_planet
Upsilon_Andromedae_b	Gas_giant
Upsilon_Andromedae_b	Gravitation
Upsilon_Andromedae_b	Iron
Upsilon_Andromedae_b	Jupiter
Upsilon_Andromedae_b	Mercury_%28planet%29
Upsilon_Andromedae_b	Red_dwarf
Upsilon_Andromedae_b	Star
Upsilon_Andromedae_b	Sun
Upsilon_Andromedae_b	Tide
Upsilon_Andromedae_b	Upsilon_Andromedae
Upsilon_Andromedae_c	Cloud
Upsilon_Andromedae_c	Day
Upsilon_Andromedae_c	Earth
Upsilon_Andromedae_c	Extrasolar_planet
Upsilon_Andromedae_c	Gas_giant
Upsilon_Andromedae_c	Gravitation
Upsilon_Andromedae_c	Jupiter
Upsilon_Andromedae_c	Pluto
Upsilon_Andromedae_c	Solar_System
Upsilon_Andromedae_c	Star
Upsilon_Andromedae_c	Sun
Upsilon_Andromedae_c	Upsilon_Andromedae
Upsilon_Andromedae_c	Upsilon_Andromedae_b
Upsilon_Andromedae_c	Upsilon_Andromedae_d
Upsilon_Andromedae_c	Venus
Upsilon_Andromedae_d	Ammonia
Upsilon_Andromedae_d	Cloud
Upsilon_Andromedae_d	Day
Upsilon_Andromedae_d	Extrasolar_planet
Upsilon_Andromedae_d	Extraterrestrial_life
Upsilon_Andromedae_d	Gas_giant
Upsilon_Andromedae_d	Gravitation
Upsilon_Andromedae_d	Jupiter
Upsilon_Andromedae_d	Mars
Upsilon_Andromedae_d	Pluto
Upsilon_Andromedae_d	Solar_System
Upsilon_Andromedae_d	Star
Upsilon_Andromedae_d	Sun
Upsilon_Andromedae_d	Upsilon_Andromedae
Upsilon_Andromedae_d	Upsilon_Andromedae_b
Upsilon_Andromedae_d	Upsilon_Andromedae_c
Upsilon_Andromedae_d	Water
Uranium	Antimony
Uranium	Arsenic
Uranium	Australia
Uranium	Bacteria
Uranium	Beryllium
Uranium	Birmingham
Uranium	Cadmium
Uranium	Calcium_chloride
Uranium	Canada
Uranium	Chemical_element
Uranium	Color
Uranium	Democratic_Republic_of_the_Congo
Uranium	Electron
Uranium	England
Uranium	Fluorine
Uranium	Food
Uranium	Gold
Uranium	Italy
Uranium	Lead
Uranium	List_of_elements_by_name
Uranium	Lung_cancer
Uranium	Magnetism
Uranium	Manchester
Uranium	Mercury_%28element%29
Uranium	Metal
Uranium	Mineral
Uranium	Mississippi_River
Uranium	Molybdenum
Uranium	Neodymium
Uranium	Neptunium
Uranium	Neutron
Uranium	Nuclear_fission
Uranium	Nuclear_power
Uranium	Nuclear_weapon
Uranium	Periodic_table
Uranium	Phase_%28matter%29
Uranium	Photography
Uranium	Plate_tectonics
Uranium	Plutonium
Uranium	Potassium
Uranium	Protactinium
Uranium	Radon
Uranium	Salt
Uranium	Silver
Uranium	Sodium
Uranium	Soil
Uranium	Steel
Uranium	Thorium
Uranium	Tungsten
Uranium	Vanadium
Uranium	World_War_II
Uranus	Acceleration
Uranus	Alchemy
Uranus	Ammonia
Uranus	Asteroid
Uranus	Astrology
Uranus	Astronomy
Uranus	Berlin
Uranus	Chinese_language
Uranus	Comet
Uranus	Earth
Uranus	Gas_giant
Uranus	George_III_of_the_United_Kingdom
Uranus	Gravitation
Uranus	Greek_mythology
Uranus	Helium
Uranus	Hubble_Space_Telescope
Uranus	Hydrogen
Uranus	John_Flamsteed
Uranus	Jupiter
Uranus	London
Uranus	Mercury_%28planet%29
Uranus	Moon
Uranus	Neptune
Uranus	Planet
Uranus	Platinum
Uranus	Saint_Petersburg
Uranus	Saturn
Uranus	Solar_System
Uranus	Sun
Uranus	Technology
Uranus	Telescope
Uranus	Uranium
Uranus	Vienna
Uranus	William_Shakespeare
Urial	Animal
Urial	Asia
Urial	Binomial_nomenclature
Urial	Chordate
Urial	Human
Urial	India
Urial	Pakistan
Urial	Russia
Urial	Scientific_classification
Ursuline_Convent_Riots	Boston%2C_Massachusetts
Ursuline_Convent_Riots	Jesus
Ursuline_Convent_Riots	Propaganda
Uruguay	Agriculture
Uruguay	Argentina
Uruguay	Atlantic_Ocean
Uruguay	Basketball
Uruguay	Brazil
Uruguay	Cattle
Uruguay	Climate
Uruguay	Currency
Uruguay	Europe
Uruguay	Football_%28soccer%29
Uruguay	French_Guiana
Uruguay	Government
Uruguay	Irish_people
Uruguay	Jew
Uruguay	List_of_countries_by_system_of_government
Uruguay	Literacy
Uruguay	Montevideo
Uruguay	Olympic_Games
Uruguay	Portugal
Uruguay	South_America
Uruguay	Spain
Uruguay	Spanish_language
Uruguay	Suriname
Uruguay	Time_zone
Uruguay	United_States
Utilitarianism	Animal_rights
Utilitarianism	Das_Kapital
Utilitarianism	Human_rights
Utilitarianism	Karl_Marx
Utilitarianism	Libertarianism
Utilitarianism	Slavery
Utilitarianism	Socialism
Utrecht_%28city%29	2nd_century
Utrecht_%28city%29	6th_century
Utrecht_%28city%29	Amsterdam
Utrecht_%28city%29	Austria
Utrecht_%28city%29	Canada
Utrecht_%28city%29	Charles_V%2C_Holy_Roman_Emperor
Utrecht_%28city%29	Football_%28soccer%29
Utrecht_%28city%29	France
Utrecht_%28city%29	Franks
Utrecht_%28city%29	Gibraltar
Utrecht_%28city%29	Great_Britain
Utrecht_%28city%29	Middle_Ages
Utrecht_%28city%29	Netherlands
Utrecht_%28city%29	Rhine
Utrecht_%28city%29	Roman_Catholic_Church
Utrecht_%28city%29	Roman_Empire
Utrecht_%28city%29	South_Africa
Utrecht_%28city%29	Spain
Utrecht_%28city%29	War_of_the_Spanish_Succession
Utrecht_%28city%29	World_War_II
Uzbekistan	19th_century
Uzbekistan	20th_century
Uzbekistan	6th_century
Uzbekistan	Afghanistan
Uzbekistan	Alexander_the_Great
Uzbekistan	Anno_Domini
Uzbekistan	Aral_Sea
Uzbekistan	Azerbaijan
Uzbekistan	Black_Sea
Uzbekistan	California
Uzbekistan	Caspian_Sea
Uzbekistan	Cotton
Uzbekistan	Currency
Uzbekistan	European_Union
Uzbekistan	Georgia_%28country%29
Uzbekistan	Iran
Uzbekistan	Kazakhstan
Uzbekistan	Kyrgyzstan
Uzbekistan	Liechtenstein
Uzbekistan	List_of_countries_by_system_of_government
Uzbekistan	Mediterranean_Sea
Uzbekistan	Mineral
Uzbekistan	Moldova
Uzbekistan	Morocco
Uzbekistan	Pakistan
Uzbekistan	Petroleum
Uzbekistan	September_11%2C_2001_attacks
Uzbekistan	Soviet_Union
Uzbekistan	Sweden
Uzbekistan	Tajikistan
Uzbekistan	Tashkent
Uzbekistan	Time_zone
Uzbekistan	Timur
Uzbekistan	Turkey
Uzbekistan	Turkmenistan
Uzbekistan	Ukraine
Uzbekistan	United_States
Valpara%C3%ADso	19th_century
Valpara%C3%ADso	Cape_Horn
Valpara%C3%ADso	Chile
Valpara%C3%ADso	Football
Valpara%C3%ADso	Latin_America
Valpara%C3%ADso	Panama_Canal
Valpara%C3%ADso	Santiago%2C_Chile
Valpara%C3%ADso	Spain
Valpara%C3%ADso	World_Heritage_Site
Vampire	Africa
Vampire	Albania
Vampire	Ancient_Egypt
Vampire	Ancient_Rome
Vampire	Bat
Vampire	Birmingham
Vampire	Botany
Vampire	Buffy_the_Vampire_Slayer
Vampire	China
Vampire	Dog
Vampire	England
Vampire	Europe
Vampire	Fiction
Vampire	Film
Vampire	Folklore
Vampire	France
Vampire	Frankenstein
Vampire	French_language
Vampire	German_language
Vampire	Heraldry
Vampire	Homer
Vampire	India
Vampire	Kosovo
Vampire	Latin_America
Vampire	London
Vampire	Malawi
Vampire	Mexico
Vampire	Mythology
Vampire	Norse_mythology
Vampire	Odysseus
Vampire	Odyssey
Vampire	Organism
Vampire	Puerto_Rico
Vampire	Rabies
Vampire	Rhode_Island
Vampire	Romania
Vampire	Russian_language
Vampire	Sanskrit
Vampire	South_America
Vampire	Spain
Vampire	Spider
Vampire	Sumer
Vampire	Tuberculosis
Vampire	Vampire_bat
Vampire	Voltaire
Vampire_bat	Anatomy
Vampire_bat	Animal
Vampire_bat	Argentina
Vampire_bat	Bat
Vampire_bat	Brazil
Vampire_bat	Chile
Vampire_bat	Chordate
Vampire_bat	Mammal
Vampire_bat	Mexico
Vampire_bat	Protein
Vampire_bat	Rabies
Vampire_bat	Scientific_classification
Vampire_bat	Stroke
Van_Halen	Boston%2C_Massachusetts
Van_Halen	Cancer
Van_Halen	Guitar
Van_Halen	Lake_Tahoe
Van_Halen	Mexico
Van_Halen	Synthesizer
Van_Halen	The_Beatles
Van_Halen	United_States
Vanadium	Aluminium
Vanadium	Animal
Vanadium	Argon
Vanadium	Bacteria
Vanadium	Biology
Vanadium	Calcium
Vanadium	Carbon
Vanadium	Chemical_element
Vanadium	Chicken
Vanadium	Chromium
Vanadium	Coal
Vanadium	Color
Vanadium	Corrosion
Vanadium	Corundum
Vanadium	Diabetes_mellitus
Vanadium	Electron
Vanadium	Human
Vanadium	Hydrochloric_acid
Vanadium	Hydrogen
Vanadium	Insulin
Vanadium	Iron
Vanadium	Jet_engine
Vanadium	List_of_elements_by_name
Vanadium	Magnesium
Vanadium	Magnetism
Vanadium	Manganese
Vanadium	Mexico_City
Vanadium	Mineral
Vanadium	Mohs_scale_of_mineral_hardness
Vanadium	Neutron
Vanadium	Niobium
Vanadium	Nitrogen_fixation
Vanadium	Nuclear_fission
Vanadium	Periodic_table
Vanadium	Phase_%28matter%29
Vanadium	Spain
Vanadium	Star
Vanadium	Steel
Vanadium	Sulfuric_acid
Vanadium	Sun
Vanadium	Superconductivity
Vanadium	Sweden
Vanadium	Titanium
Vanadium	Zinc
Vancouver	AIDS
Vancouver	Agriculture
Vancouver	Arctic
Vancouver	Baseball
Vancouver	Biotechnology
Vancouver	British_Empire
Vancouver	California
Vancouver	Canada
Vancouver	Canadian_House_of_Commons
Vancouver	Canadian_Pacific_Railway
Vancouver	Canadian_football
Vancouver	China
Vancouver	Chinese_language
Vancouver	Columbia_River
Vancouver	Edinburgh
Vancouver	England
Vancouver	Fishing
Vancouver	Football_%28soccer%29
Vancouver	Guangzhou
Vancouver	HIV
Vancouver	Hong_Kong
Vancouver	Ice_hockey
Vancouver	Japan
Vancouver	London
Vancouver	Mining
Vancouver	Mount_Baker
Vancouver	National_Hockey_League
Vancouver	New_York_City
Vancouver	North_America
Vancouver	Pacific_Ocean
Vancouver	Panama_Canal
Vancouver	People%27s_Republic_of_China
Vancouver	Rome
Vancouver	Royal_Navy
Vancouver	Scotland
Vancouver	Seattle%2C_Washington
Vancouver	Senate_of_Canada
Vancouver	Smog
Vancouver	Spain
Vancouver	Time_zone
Vancouver	Toronto
Vancouver	Ukraine
Vancouver	United_Kingdom
Vancouver	United_States
Vancouver	Water
Vanilla	19th_century
Vanilla	Bee
Vanilla	Belgium
Vanilla	Comoros
Vanilla	Essential_oil
Vanilla	Ethanol
Vanilla	Europe
Vanilla	France
Vanilla	French_Polynesia
Vanilla	Fruit
Vanilla	Guadeloupe
Vanilla	Indian_Ocean
Vanilla	Indonesia
Vanilla	Kenya
Vanilla	Latin
Vanilla	Madagascar
Vanilla	Malawi
Vanilla	Mexico
Vanilla	People%27s_Republic_of_China
Vanilla	Portugal
Vanilla	R%C3%A9union
Vanilla	Scientific_classification
Vanilla	Spain
Vanilla	Spanish_language
Vanilla	Tonga
Vanilla	Turkey
Vanilla	Uganda
Vanilla	Zimbabwe
Vanuatu	Agriculture
Vanuatu	Australia
Vanuatu	Christianity
Vanuatu	Climate
Vanuatu	Currency
Vanuatu	Earthquake
Vanuatu	Election
Vanuatu	English_language
Vanuatu	Europe
Vanuatu	Fiji
Vanuatu	Fishing
Vanuatu	France
Vanuatu	French_language
Vanuatu	Great_Britain
Vanuatu	James_Cook
Vanuatu	List_of_countries_by_system_of_government
Vanuatu	Mineral
Vanuatu	Natural_disaster
Vanuatu	New_Caledonia
Vanuatu	New_Zealand
Vanuatu	Pacific_Ocean
Vanuatu	Petroleum
Vanuatu	Solomon_Islands
Vanuatu	Time_zone
Vanuatu	Tourism
Vanuatu	Tsunami
Vanuatu	United_Kingdom
Vanuatu	World_War_II
Varanasi	16th_century
Varanasi	Akbar
Varanasi	Astrology
Varanasi	Buddha
Varanasi	Buddhism
Varanasi	Delhi
Varanasi	English_language
Varanasi	Ganges_River
Varanasi	Gautama_Buddha
Varanasi	Himalayas
Varanasi	Hindi
Varanasi	Hinduism
Varanasi	India
Varanasi	Indian_Railways
Varanasi	Indian_Standard_Time
Varanasi	Mark_Twain
Varanasi	Patna
Varanasi	Sanskrit
Varanasi	Science
Varanasi	Sumer
Varanasi	Summer
Varanasi	Time_zone
Varanasi	Winter
Vasco_da_Gama	Africa
Vasco_da_Gama	Barcelona
Vasco_da_Gama	Brazil
Vasco_da_Gama	Europe
Vasco_da_Gama	Goa
Vasco_da_Gama	India
Vasco_da_Gama	Indian_Ocean
Vasco_da_Gama	Kenya
Vasco_da_Gama	Kerala
Vasco_da_Gama	Kochi_%28India%29
Vasco_da_Gama	Lisbon
Vasco_da_Gama	Mecca
Vasco_da_Gama	Middle_East
Vasco_da_Gama	Moon
Vasco_da_Gama	Portugal
Vasco_da_Gama	Portuguese_language
Vasco_da_Gama	Saint_Helena
Vasco_da_Gama	South_Africa
Vatican_City	19th_century
Vatican_City	4th_century
Vatican_City	Anno_Domini
Vatican_City	Benito_Mussolini
Vatican_City	Christianity
Vatican_City	Climate
Vatican_City	Currency
Vatican_City	Election
Vatican_City	English_language
Vatican_City	Euro
Vatican_City	European_Union
Vatican_City	France
Vatican_City	French_language
Vatican_City	German_language
Vatican_City	Germany
Vatican_City	Guglielmo_Marconi
Vatican_City	Italy
Vatican_City	Latin
Vatican_City	List_of_countries_by_system_of_government
Vatican_City	Michelangelo
Vatican_City	Pope
Vatican_City	Pope_Benedict_XVI
Vatican_City	Pope_Pius_XII
Vatican_City	Portuguese_language
Vatican_City	Republic_of_China
Vatican_City	Roman_Catholic_Church
Vatican_City	Rome
Vatican_City	Spanish_language
Vatican_City	Suffrage
Vatican_City	Taiwan
Vatican_City	Time_zone
Vatican_City	Vatican_City
Vatican_City	World_Heritage_Site
Vegetable	14th_century
Vegetable	18th_century
Vegetable	Agriculture
Vegetable	Asparagus
Vegetable	Bean
Vegetable	Botany
Vegetable	Cereal
Vegetable	Color
Vegetable	English_language
Vegetable	Food
Vegetable	Fruit
Vegetable	Human
Vegetable	Lettuce
Vegetable	Nutrition
Vegetable	Pea
Vegetable	Pigment
Vegetable	Plant
Vegetable	Potato
Vegetable	Protein
Vegetable	Pumpkin
Vegetable	Spring_%28season%29
Vegetable	Vitamin
Vegetable	Vitamin_C
Vegetable	Vitamin_D
Vegetable	Winter
Vegetation	Biosphere
Vegetation	Climate_change
Vegetation	Fire
Vegetation	Mosaic
Vegetation	Plant
Velociraptor	Anatomy
Velociraptor	Animal
Velociraptor	Ankylosaurus
Velociraptor	Archaeopteryx
Velociraptor	BBC
Velociraptor	Binomial_nomenclature
Velociraptor	Bird
Velociraptor	Canada
Velociraptor	Carnivore
Velociraptor	Cat
Velociraptor	China
Velociraptor	Chordate
Velociraptor	Cold_War
Velociraptor	Cretaceous
Velociraptor	Deinonychus
Velociraptor	Dinosaur
Velociraptor	Dune
Velociraptor	Feather
Velociraptor	Fossil
Velociraptor	Latin
Velociraptor	Microraptor
Velociraptor	Mongolia
Velociraptor	Ostrich
Velociraptor	Oviraptor
Velociraptor	Paleontology
Velociraptor	Poland
Velociraptor	Protoceratops
Velociraptor	Reptile
Velociraptor	Saurischia
Velociraptor	Scientific_classification
Velociraptor	Soviet_Union
Velociraptor	Theropoda
Velociraptor	Turkey_%28bird%29
Venezuela	19th_century
Venezuela	20th_century
Venezuela	Amazon_Basin
Venezuela	Andes
Venezuela	Argentina
Venezuela	Aruba
Venezuela	Baseball
Venezuela	Biodiversity
Venezuela	Bolivia
Venezuela	Brazil
Venezuela	Caracas
Venezuela	Caribbean_Sea
Venezuela	Chocolate
Venezuela	Cholera
Venezuela	Christopher_Columbus
Venezuela	Climate
Venezuela	Cocoa
Venezuela	Coffee
Venezuela	Colombia
Venezuela	Currency
Venezuela	Drinking_water
Venezuela	Ecuador
Venezuela	Europe
Venezuela	Football_%28soccer%29
Venezuela	French_Revolution
Venezuela	God
Venezuela	Guyana
Venezuela	HIV
Venezuela	Jesus
Venezuela	List_of_countries_by_system_of_government
Venezuela	Mestizo
Venezuela	Namibia
Venezuela	Nigeria
Venezuela	Panama
Venezuela	Paraguay
Venezuela	Peru
Venezuela	Petroleum
Venezuela	Romanticism
Venezuela	Sim%C3%B3n_Bol%C3%ADvar
Venezuela	South_America
Venezuela	Spain
Venezuela	Spanish_language
Venezuela	Sweden
Venezuela	Time_zone
Venezuela	Trinidad_and_Tobago
Venezuela	United_Nations
Venezuela	United_States
Venezuela	Uruguay
Venezuela	Weather
Venezuela	World_Heritage_Site
Venezuela	Yellow_fever
Venn_diagram	Logic
Venn_diagram	Mathematics
Venn_diagram	Philosophy
Venn_diagram	Prime_number
Venn_diagram	Set
Venn_diagram	Sphere
Venn_diagram	United_Kingdom
Venn_diagram	University_of_Cambridge
Venus	Acceleration
Venus	Alchemy
Venus	Ancient_Egypt
Venus	Ancient_Greece
Venus	Ancient_Rome
Venus	Argon
Venus	Asteroid
Venus	Astrology
Venus	Australia
Venus	C._S._Lewis
Venus	Cambrian
Venus	Carbon_dioxide
Venus	Carboniferous
Venus	Cassini-Huygens
Venus	China
Venus	Chinese_language
Venus	Climate_change
Venus	Cloud
Venus	Comet
Venus	Comet_Halley
Venus	Copper
Venus	Crust_%28geology%29
Venus	Day
Venus	Earth
Venus	European_Space_Agency
Venus	Gravitation
Venus	Greenhouse_effect
Venus	Helium
Venus	Isaac_Asimov
Venus	James_Clerk_Maxwell
Venus	Japan
Venus	Jimmy_Carter
Venus	Korea
Venus	Latin
Venus	Love
Venus	Mars
Venus	Matter
Venus	Mercury_%28planet%29
Venus	Moon
Venus	Mount_Everest
Venus	Neon
Venus	Nitrogen
Venus	Ocean
Venus	Planet
Venus	Planetary_habitability
Venus	Plasma_%28physics%29
Venus	Plate_tectonics
Venus	Pythagoras
Venus	Radar
Venus	Rain
Venus	Roman_mythology
Venus	South_America
Venus	Star_Trek
Venus	Sulfuric_acid
Venus	Sun
Venus	Telescope
Venus	Thunderstorm
Venus	Tide
Venus	Ultraviolet
Venus	United_States
Venus	Vietnam
Venus	Volcano
Venus	Water
Venus_and_Adonis_%28opera%29	Charles_II_of_England
Venus_and_Adonis_%28opera%29	Dido_and_Aeneas
Venus_and_Adonis_%28opera%29	Henry_Purcell
Venus_and_Adonis_%28opera%29	London
Venus_and_Adonis_%28opera%29	Louis_XIV_of_France
Venus_and_Adonis_%28opera%29	Opera
Venus_and_Adonis_%28opera%29	Roman_mythology
Venus_and_Adonis_%28opera%29	William_Shakespeare
Venus_and_Adonis_%28opera%29	Windsor_Castle
Vernon_Kell	French_language
Vernon_Kell	German_language
Vernon_Kell	Germany
Vernon_Kell	Russia
Vernon_Kell	United_Kingdom
Vernon_Kell	Winston_Churchill
Vernon_Kell	World_War_II
Vertebrate	Animal
Vertebrate	Bird
Vertebrate	Cambrian
Vertebrate	Cambrian_explosion
Vertebrate	Chordate
Vertebrate	Eye
Vertebrate	Fish
Vertebrate	Human
Vertebrate	Mammal
Vertebrate	Reptile
Vertebrate	Scientific_classification
Vertebrate	Silurian
Vertebrate	Whale
Vestigial_structure	Anatomy
Vestigial_structure	Aristotle
Vestigial_structure	Charles_Darwin
Vestigial_structure	Creationism
Vestigial_structure	Crustacean
Vestigial_structure	Dodo
Vestigial_structure	Emu
Vestigial_structure	Evolution
Vestigial_structure	God
Vestigial_structure	Organism
Vestigial_structure	Ostrich
Vestigial_structure	Penguin
Vestigial_structure	The_Origin_of_Species
Vestigial_structure	Whale
Vicia_faba	Africa
Vicia_faba	Agriculture
Vicia_faba	Arugula
Vicia_faba	Asia
Vicia_faba	Binomial_nomenclature
Vicia_faba	Carolus_Linnaeus
Vicia_faba	Cultivar
Vicia_faba	Estonia
Vicia_faba	Flower
Vicia_faba	Fruit
Vicia_faba	Greece
Vicia_faba	Italy
Vicia_faba	Mediterranean_Sea
Vicia_faba	Nitrogen
Vicia_faba	Plant
Vicia_faba	Pythagoras
Vicia_faba	Rome
Vicia_faba	Scientific_classification
Vicia_faba	Seed
Victor_Hugo	19th_century
Victor_Hugo	Atheism
Victor_Hugo	Brussels
Victor_Hugo	Channel_Islands
Victor_Hugo	Charles_Dickens
Victor_Hugo	Christianity
Victor_Hugo	Colombia
